mfcc1_sma3Mean,mfcc2_sma3Mean,mfcc3_sma3Mean,mfcc4_sma3Mean,F0semitoneFrom27_5Hz_sma3nzMean,F1frequency_sma3nzMean,turnText,speaker,startTime,endTime,duration,mp3url,turnCount,inferredSpeakerRole,inferredSpeakerName,predictedClassIndex,binaryAction,multiAction,multiActionLLM
31.0160831522,2.3147637309,7.3458661999,-10.535937028,20.206466483,659.1295327178," Yes. One thing that came to mind from what Nick was just saying right now is like hopefully partially, it's also when we have been away from each other physically for so long, there is the need to be together. So maybe even some of the, I was one of my students said at some point, maybe our culture will change somehow and the cheek kisses will become a thing in Finland, which is absolutely not the thing at the moment. And I thought that that was wonderful to think about, maybe changes the way we like, we miss each other's physical presences. So maybe that is also partially can be a wonderful, beautiful thing and we can be helpful in that for sure. A few more things that came to my mind from all of this, someone was writing about the fact that when you meet people on Zoom or on other kind of platform like this, everyone is high status the whole time. And I thought that it was a very interesting idea of like, we are looking at each other's faces the whole time and it's here on the, and that can be very draining. That can be very, very tiring as well. So then I wanted to say when people were saying like, they started like, okay, I need this time to think first what is happening and how I'm feeling about it. And then slowly getting into it. I think that to me it has been the opposite way. And I also want to say to other people that it's okay. Also if it goes in a way that first you're like, okay, let's do this, let's change this. Let's go into this thing and just be curious, oh change everything. And then slowly you're like, oh, this is exhausting. I'm tired, I can't do this. And that is also completely okay. The way you are feeling about everything that's going on in the world and the way it affects you is okay. So I want to put that out there as well as like, and we're living in a situation where we probably in this way have never been before. And it's okay to feel the way you feel about it. - One more thing that I think at least Joe was mentioning about the closeness and that kind of intimacy and Patty as well about whether it's being together or if it's just a time where we are sharing or having a discussion, right. I got to teach a workshop on the info fest online thing that they're doing in Germany or everywhere in the world, I guess, but that they're hosting from there. And so I wanted to try how it is when the topic of the workshop is closeness and intimacy online. And I thought that it was quite interesting to see how because we were actually looking at it from the perspective of like, we are now globally in a situation where we cannot be physically close even to those people, to a lot of those people that we would like to be our families or our friends or our loved ones. And I thought that it was really interesting to see, to see how people wanted that connection and how they would apply that to the situation that we are at the moment. And how we are, even in my real life, I usually tend to see my family, my siblings, my parents, people in our family, maybe two times a year, if it's a good year that we all get together. And this has made me, and I believe a lot of other people as well, wanting to see and be in connection with other people more than maybe in our busy day-to-day lives normally. And I'm truly hoping that that is something that will continue to be. So after this, because we're going to enter into a world which I believe that will not be the same normal world that we were in before. But instead, it's going to be a new version of the world. And if we as humans don't completely beat it up, then we will be part of it in the future as well. And what will remain is this need for connection. And this need for being in contact with other people. And as Felipe was saying, we will be able to do that with improv, to have that connection with each other. And because through that and through this experience as well, empathy, I think is one of the biggest things and the biggest logins of this whole thing. And I think that probably I have said everything that I was supposed to say at this point. So thank you very much. -",SPEAKER_07,2013.53,2299.74,286.21,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,31,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
21.8017344239,-5.0034628085,16.1368355444,-5.1590624129,13.5445390987,648.0718894733," You did it right, Kaiser. (laughing) - Chang, let's go to Chang's fan. And then Jon, we'll close with you. -",SPEAKER_08,2299.74,2311.99,12.25,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,32,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
25.5288032297,0.8647154445,15.0374606414,-12.1673387662,17.078762822,621.0209140184," Thank you. I think that the fact is that we cannot come back to a longer life after this coronavirus is gone. So whatever it is, and we go along with that. And the way we are, all the artists making the arts is that it would be like synchronizing with the way people live in their life. So I would think really a digital life, like we are living like a digital world. Therefore, like also we have like a teenagers grow up and adults. So how would they socialize their life or do the collection between the human being? That would impact how we make the improvisation or the art form towards that, no matter what it is. I would think at this moment, the more people we are engaging, the more ideas will come out. The new solution will come from there. I think we would trust how would that be in the future and the stick to the fact that we cannot come back to a longer life. Like we are trying to normalize it by keeping on doing what about doing, like we are meeting together. Like what also the Nick mentioned that, maybe there's a different behavior when I meet together or we're still like hesitated in the heart. Like we are wearing the masks or we're not or we have this kind of habit or we are keeping a social distance or we are not keeping that. Or like a Philippa, like we are like hugging each other or we'll think about that. So that's very tightly and subtle things we would consider. I think something different other than that, as an improviser or improv teachers, I think we would really like maybe pay attention on that. Something very, something like we are in a way we are changing ourselves. And we are like at the same time we are impacting the others. So what that would be? And well, I think it's very curious. It's very curious. Let's see. There might be a new opportunities. Maybe more like doors opened to all of us. Just let's see it.",SPEAKER_00,2311.99,2493.08,181.09,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,33,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
14.229523701,2.5427148012,12.0804358182,3.9524679275,6.1557673452,650.9107655886," Sven, let's go to you, thank you. - Yeah,",SPEAKER_08,2495.96,2500.35,4.39,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,34,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
34.8900874958,2.7675170287,9.7071073588,-6.8908225022,16.6441272168,592.0736604328," I wanted to say two things. One regarding the improv online thing and the other one regarding language. And I think Helen also wants to say something about it. I didn't see you mention her, so I would love to hear what she has to say. To me, this is a temporary thing, the whole online, the whole corona thing. I have a very strong belief in science in all the doctors. I think they will find a cure and then later a vaccine and this is just a temporary thing. And we can just go back to normal. And for me, that means I have the chance to do other stuff I want to do, spend more time with family. Like I said, do chores around the house. So I'm very happy with all the improvises that are doing all these improv things. Right, do it, have fun with it. Not for me, not right now. If this will go on for like five years, I'll probably change my mind. But maybe I'll just do something completely different. I don't know yet, but I'll just see when we get there. What I do notice that for me, it's harder to stay connected with online things because I think it's a chance to listen better because I'm not every time someone's saying, ""Oh yeah, I got to add this to it."" And at the same time, if someone speaks for too long, my month is one is off and I'm somewhere else. So that makes it harder. Also, I think that normally I like teachers that are more facilitated than teachers in real workshops. So not just saying, this is what I have to bring and this is the way you should do it. And I think there's a risk of doing it online where you become more of a teacher that just states things because it's harder to feel the room to interact with it. So I think that's a challenge. And I wouldn't know how to do that for myself. So that's hard. So these are my points regarding the improv online. I'm very happy that people are trying all this stuff out and well, maybe I'll join you later, not for now. But I also wanted to say something about language. I think there's a strong North American influence in improv. And it's your first language. It's not my first language. And the research shows that if you speak in a different language, you actually have a different personality because my mind is not as fast. I don't know the right word. So maybe I'm a bit more shy than I'm in Dutch. So part of my culture gets lost. And I think the risk is that if I get taught by people who teach in English, that my English improviser takes it with me. But then when I do my Dutch improvisation, I don't take it with me. So the transfer might be different. And also the other way around. So what I do in Dutch improv, I might not bring to the table when I do it in English. And I feel that there might be a risk where we all get kind of the same US, Canada style improv when we are at festivals because the English is the language there. And I don't have a solution to it, but I would love for people to really stick to their own culture. And somehow bring that along when they speak English, when they do it in a different language. So like Kaiser, I would love to see your dark finish shows. And I noticed that I find it hard to bring my Dutch improv style into English. So I really hope the people that go around teaching a lot really take this into account because that is very important to me because I love the different cultures, the different styles of improv from all around the world. So please don't become all the same, please don't. That's it for me",SPEAKER_09,2500.35,2762.05,261.7,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,35,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
21.8124301945,-0.4957013864,21.1308564936,-5.2751882483,13.8080527671,679.4424682337,". - Well, I think that's a very important observation in terms of when it is not your first language that you are learning from and experiencing. And that is something that in the US and Canada that we don't have as much exposure to. You think about the strong history in Latin America and Spanish speaking and Portuguese and all of these influences that typically have been consumed by us to the extent it's happened in English. What can we do? Is there going to be a technological leap that will allow for that translation to happen so that it's more first language to first language in the year? Just like Zoom is only so good of technologically getting us connected, maybe it'll be better if we can hologram each other one of these days or something, I don't know. In the interest time, let's go to John and then we will give Helena the capper on what she has. So go ahead",SPEAKER_08,2762.05,2832.72,70.67,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,36,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
10.3924157462,10.9723529154,7.2699142154,5.141668785,1.0038446154,652.6046276923,",","SPEAKER_08, SPEAKER_03",2832.72,2833.25,0.53,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,37,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
21.6455244155,8.8484982998,5.2787294246,2.6571089946,16.9066986558,688.4350550055," John. Perfect, and I got a couple of notes. One is 50 Cent is posting like crazy on Instagram. Check that out. I also want to just say about the, man, there's so many good things, but one thing I just want to come back to, I guess what I said at the top was, this is selfishly but also like long term. It's going to teach us about who we are individually and how we relate to other people as a definer rather than what we do or all these classic things that kind of or what specific or what country we're from as a definer of like who we are as a person, we can kind of start to think beyond that. What I'm excited, I guess I'm excited about is for the people, you started to hint at it, the people that were not involved before or were on the peripheral or just kind of,",SPEAKER_03,2833.25,2885.56,52.31,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,38,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
24.1251448439,13.9909056875,6.1100759566,-8.2032434194,20.6846571667,738.5520913889, they,"SPEAKER_03, SPEAKER_00",2885.56,2886.29,0.73,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,39,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
19.5349298917,7.7031797398,7.6683358715,1.554775168,16.8459018853,705.6006720108,"'ve done a couple of jams but now they are active and I couldn't be more happier 'cause they found a way to make it comfortable for them. I think that's an opportunity like Felipe was saying that we can all be of service to each other in some way. We can connect people. We can just be of service by giving people attention to just say like, hey, I see you, I hear you. Let's do this jam and that's a big deal and that offers a lot of value. And I think that's a really cool thing. The other part that is so good is I'm so curious that I was so like, how am I gonna get on the ground floor to find out what's happening in so many different global issues? One of them that I was curious about was the Africans in China. How was I gonna know about how the African, the way it's portrayed on the news is one thing but I wanted to talk to somebody that was Chinese that was like in China, real life, day to day, what's their story? So I got on Tinder and I bought like a monthly account and I dropped my little thing and I dropped it in Hong Kong and I started swiping. And I can send you guys the screenshots. I got pretty lucky, I did all right. A couple of people, but one woman also got on there for the same purpose was to link up with a black person or African person to say how wrong it was. That was her whole intention. And that was my whole intention too. Was it just here from somebody who was actually there who was a human who I know has, we have no, the only reason we're coming together is Tinder during the pandemic. So we're not gonna get together like that. So the whole purpose was really just to share, our concerns about social justice issues. So I feel like we have a shortcut right to the people in these places that we have these ideas of like, oh, they're from America, they're like this. They're from Amsterdam, they're probably, we can just kind of like cut right to the people and make these like really interesting connections. Now, if she was comfortable to do like a video chat, I would love to have done that interview and then maybe have like another improvised team, you know, if I wanted to take that next step, but the heart of it was that I was genuinely curious about a thing and thank you technology and thank you, Tinder, that I was able to satisfy that. (laughing) Thank you, Joe. (laughing) We're a wide of sexy world. Yes. (laughing",SPEAKER_03,2886.29,3029.26,142.97,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,40,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
20.0395065493,-6.8584889522,15.1731764599,-3.2052558663,16.4380310118,814.2709495261,") - Well, I guess that we're gonna look for a sponsor now for this because that's going to shout out to Tinder. It's connecting people on every level. (laugh",SPEAKER_08,3029.26,3041.8,12.54,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,41,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
21.0007352188,8.6991227743,8.9945638159,-1.2115332975,17.459228659,696.5691377312,"ing) - Yeah, it really is. And I guess not to get academic about it, but at the heart of it, I was able to like bypass all these borders and these fences and things that used to like hold me back personally for wanting to connect. And a lot of us here, we have the luxury of traveling or we know some people, you know, around the world that we can make these connections, but there's a lot of people in my community that don't, they know people in their city and that's it. Improv, in their city, that's it. So there is a lot of value in making that idea of humanity more and more crystal and clear 'cause I think we have a general idea what that means, but we can make it more clear for ourselves. That's it.",SPEAKER_03,3041.8,3081.64,39.84,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,42,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
10.5877630914,3.1397422246,22.542033925,16.6574531775,5.3389597857,695.0131946429, Thank,"SPEAKER_03, SPEAKER_08",3081.64,3082.21,0.57,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,43,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
27.5912553708,0.014460883,21.8584723971,-8.3011032545,21.2263130753,678.6836771082," you. - Eleanor, let's go to you and then we'll",SPEAKER_08,3082.21,3085.11,2.9,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,44,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
0.6450732303,20.528924753,6.4311137636,-10.6486689939,3.3619144242,641.3751057576, close,"SPEAKER_08, SPEAKER_06",3085.11,3085.78,0.67,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,45,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
24.8698716882,-9.3383551076,3.8635466661,-6.4827712225,31.2502518671,743.5598512921,". - Yep, thank you for giving me chance. Thanks, Sven, for saying the language is various things. Yeah, I really totally agree with your opinion. I also use Korean and English, and also I started with the English improv first and English teacher taught me improv. So I have two identities. I have an English improviser. I have a Korean improviser. I'm not saying characters. As an improviser, I'm very different. As an English one and Korean one. My Korean team, inflow team, watching me doing English performing, they say, whoa, is that her? It's different one, totally different. And maybe if you see my Korean version of improvising, totally different. And also I wanna say, I have experience, I use the mother tongue in front of international people twice. First, in Chicago, there were five weeks intensive and worldwide people gathered. And 16 mother tongue re-performed. And every audience was all international. And that was a magical time. They got us, they get sensing more than 70 or 80%. But in Manila festival, we performed in Korean in our team, inflow team performed in Korean in front of Filipinos audience. So they didn't get it. There were no, let me know of any reaction, any reaction interaction was not there. And after the show, they came and asked, what was the story about? And why the deaf person came back? And they didn't get it. So it was kind of, I felt like a dead performing. So it was very different. So after then, I thought about it. The difference was audience, improvisers, audience, I think they get it. They are more sensing, sensing very well. But non-improvizer audience, if their language difference or language barrier, it's really, really hard to get. That's my opinion. -",SPEAKER_06,3085.78,3256.83,171.05,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,46,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
20.9244092364,1.541716985,20.622537757,4.9853286257,13.2409562058,641.6640979904, Thank you,"SPEAKER_06, SPEAKER_08",3256.83,3258.14,1.31,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,47,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
15.1821686304,2.9088363662,9.9186816138,5.4011765345,7.9338559655,656.3834893103,.,SPEAKER_06,3258.14,3258.72,0.58,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,48,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
23.7355501186,-2.543021079,19.9254042502,0.2960950497,13.4057365733,728.9258600364," - I think that's a gift for us to hear the reality of that that haven't taken that in or thought about it as deeply as you were able to express. I wonder if there was a way to have that, sort of that if your experience has been your mother tongue and English, how does it affect if you are able to have a third option? Does that, do those things come together more or do you have three improvisers based on the languages you're exposed to? But that's a good word for anyone who teaches in their native language to someone who doesn't have that. Felipe, you wanna do a",SPEAKER_08,3258.72,3305.23,46.51,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,49,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
6.0733004161,1.6696191021,9.8155721629,7.7981756831,3.7372529032,771.5324874194, quick,"SPEAKER_08, SPEAKER_04",3305.23,3306.48,1.25,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,50,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
21.6630509013,-4.2587311226,29.7886299257,2.8133686221,17.0092397958,800.1064000591,"? - Yeah, just a little thing because I faced that as well in Spanish and English and then my question was, is there a universal language? And for me, that's why I really moved into the physical work, the working without words. And I've been very lucky to be able to perform in",SPEAKER_04,3306.48,3333.79,27.31,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,51,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
28.1164050588,-9.20160308,36.9595225882,4.8714815176,21.3504595882,805.0875647059, many,"SPEAKER_04, SPEAKER_00",3333.79,3334.13,0.34,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,52,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
20.0271269907,-3.4387940906,20.7411797332,12.2970860589,11.6614794585,822.3321702986, different countries and it's a thing because the,SPEAKER_04,3334.13,3340.14,6.01,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,53,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
25.293292018,-10.5022440261,30.8204978144,-0.6497363166,25.0403265901,958.6541097581, only thing,"SPEAKER_04, SPEAKER_00",3340.14,3341.0,0.86,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,54,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
22.2387721227,-3.5322238724,21.9554318198,-1.558349342,15.5584818708,740.9919785262," that we all humans have in common is the body, you know? It's a body and as actors is our main tool, you know? So yeah, just",SPEAKER_04,3341.0,3352.9,11.9,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,55,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
-1.0549826908,-17.8443079681,12.7407926004,15.6265338754,10.7988581884,740.4590128986, that,"SPEAKER_04, SPEAKER_08",3352.9,3354.28,1.38,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,56,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
21.331013652,-5.2989795935,22.025625614,-0.6042951502,15.4173158782,756.2611562735,". - Well, and as improvisers, at least most of us have also used gibberish as a way to speak without language and communicating whatever that emotional expression is, is another way where the language isn't necessarily a barrier. All right, Patty, we're gonna see how this goes here. Yeah, no, go",SPEAKER_08,3354.28,3381.63,27.35,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,57,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
15.177106111,-7.8764097059,18.3967437986,-11.0285944307,22.6567833965,737.9690728691," ahead. - Adding with Felipe, the one thing that we have as humans is our body and our emotions.",SPEAKER_05,3381.63,3388.28,6.65,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,58,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
23.2994109032,3.368615105,19.2148996487,-2.8715985655,8.9311716235,667.0396669448," - Yeah, well, let's go in that online world and hopefully post quarantine when we are able to be together, to be physically present and emotionally present and humanly present as much as we can apart from each other in our little rectangles and hopefully very soon in whatever shape the world looks like after this. Thank you to all of you. Thank you to those of you who are in part one who had to drop off for so many reasons. But these are great people to connect with and I am very excited to have all these new friends around the world too. So thank you and thanks again for participating. - Thanks to all the panelists who participated in this conversation, really rich conversation, a lot of things to think about and chew on. And frankly, I think a lot to reflect on, not just now in this moment, but down the road, just think through as we practice this craft together or as we find people coming online more, if you will, in the future. Let's do globalization of improv in a way that is affirming and inclusive and broadening while also holding true to who we are along the way. I've been your host on this and The Improv County Connection podcast where you can also find the other conversations on the COVID-19 Improv Summit. We'll have one more recording session dealing with this topic and I'll kind of leave it for that. But it has been a privilege to be a part of organizing this. If you'd like more information on it, you can go to improvcomityconnection.com, the podcast is everywhere, you find podcasts. And we do have this produced on video as well. If you'd like to see this or other episodes in the series. I've been your host, Whit Schiller. I'm an improviser out of Milwaukee, Wisconsin. And I look forward to seeing you again. And again, thanks to all of our great panelists. (upbeat music)",SPEAKER_08,3389.68,3515.86,126.18,https://anchor.fm/s/debdff4/podcast/play/13465947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fproduction%2F2020-4-8%2F71293346-48000-2-f839edbfc229e.mp3,59,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,,,,
